seg_id,road_class,district,inc_tier,cov_frac,n_img,recent_share,covered
H-01060,Minor street,F,Under $50k,0.14285714285714285,47,0.0,False
H-01062,Arterial,F,Under $50k,1.0,425,0.01411764705882353,True
H-01063,Arterial,F,Under $50k,1.0,129,0.007751937984496124,True
H-01064,Arterial,F,Under $50k,1.0,141,0.0070921985815602835,True
H-01068,Collector,F,Under $50k,0.16666666666666666,9,0.0,False
H-01071,Arterial,G,$50-100k,1.0,90,0.0,True
H-01074,Arterial,G,$50-100k,1.0,114,0.0,True
H-01080,Local street,F,$50-100k,0.25,23,0.0,False
H-01092,Major arterial,G,$150k+,1.0,443,0.0,True
H-01094,Major arterial,G,$150k+,1.0,366,0.0,True
H-01100,Arterial,J,$50-100k,1.0,71,0.0,True
H-01102,Minor street,J,$50-100k,0.125,23,0.0,False
H-01107,Arterial,J,$50-100k,1.0,67,0.0,True
H-01109,Minor street,J,$50-100k,0.1111111111111111,27,0.0,False
H-01113,Arterial,J,Under $50k,1.0,64,0.0,True
H-01114,Arterial,J,Under $50k,1.0,86,0.0,True
H-01116,Collector,J,Under $50k,0.14285714285714285,21,0.0,False
H-01117,Arterial,J,Under $50k,1.0,84,0.0,True
H-01118,Collector,F,Under $50k,0.0,0,,False
H-01119,Local street,F,Under $50k,0.0,0,,False
H-01120,Collector,F,Under $50k,0.0,0,,False
H-01121,Collector,F,Under $50k,0.0,0,,False
H-01122,Local street,F,Under $50k,0.0,0,,False
H-01123,Collector,F,Under $50k,0.0,0,,False
H-01127,Local street,F,Under $50k,0.6666666666666666,25,0.0,True
H-01128,Arterial,F,Under $50k,1.0,162,0.0,True
H-01132,Local street,F,Under $50k,0.058823529411764705,27,0.0,False
H-01133,Collector,F,Under $50k,0.0,0,,False
H-01134,Collector,F,Under $50k,0.0,0,,False
H-01135,Collector,F,Under $50k,0.05555555555555555,24,0.0,False
H-01136,Collector,F,Under $50k,0.0,0,,False
H-01154,Collector,G,$100-150k,1.0,94,0.0,True
H-01155,Collector,G,$100-150k,1.0,157,0.0,True
H-01157,Collector,G,$100-150k,1.0,73,0.0,True
H-01159,Collector,G,$100-150k,1.0,162,0.0,True
H-01161,Collector,G,$100-150k,0.6666666666666666,24,0.0,True
H-01165,Local street,G,$150k+,0.0,0,,False
H-01166,Local street,G,$150k+,0.0,0,,False
H-01167,Local street,G,$50-100k,0.0,0,,False
H-01168,Local street,G,$50-100k,0.0,0,,False
H-01169,Local street,G,$50-100k,0.0,0,,False
H-01170,Local street,G,$50-100k,0.0,0,,False
H-01171,Local street,G,,0.0,0,,False
H-01173,Arterial,K,,1.0,112,0.0,True
H-01174,Arterial,K,,1.0,211,0.0,True
H-01176,Arterial,K,$50-100k,1.0,137,0.0,True
H-01177,Local street,K,,1.0,81,0.0,True
H-01179,Arterial,K,Under $50k,1.0,222,0.0,True
H-01183,Arterial,K,Under $50k,1.0,271,0.0,True
H-01187,Arterial,J,$50-100k,1.0,54,0.0,True
H-01191,Arterial,J,$50-100k,1.0,56,0.0,True
H-01196,Arterial,J,Under $50k,1.0,61,0.0,True
H-01200,Arterial,J,Under $50k,1.0,33,0.0,True
H-01201,Local street,G,$50-100k,1.0,117,0.0,True
H-01202,Arterial,G,$50-100k,1.0,81,0.0,True
H-01206,Local street,J,$50-100k,0.0,0,,False
H-01210,Local street,J,$50-100k,0.0,0,,False
H-01211,Local street,J,$50-100k,0.0,0,,False
H-01212,Local street,J,$50-100k,0.0,0,,False
H-01213,Local street,J,$50-100k,0.0,0,,False
H-01214,Local street,J,$50-100k,0.0,0,,False
H-01215,Local street,J,$50-100k,0.0,0,,False
H-01216,Local street,J,$50-100k,0.0,0,,False
H-01218,Arterial,G,$50-100k,1.0,807,0.0,True
H-01219,Arterial,G,$150k+,1.0,544,0.0055147058823529415,True
H-01220,Local street,G,$50-100k,0.2,89,0.0,False
H-01221,Arterial,G,$50-100k,1.0,396,0.0,True
H-01222,Arterial,G,$50-100k,1.0,1368,0.0021929824561403508,True
H-01225,Arterial,G,,1.0,44,0.0,True
H-01226,Arterial,G,,1.0,59,0.0,True
H-01230,Local street,G,$100-150k,1.0,60,0.0,True
H-01232,Arterial,J,Under $50k,1.0,48,0.125,True
H-01234,Arterial,J,Under $50k,1.0,93,0.06451612903225806,True
H-01235,Local street,J,Under $50k,0.25,9,0.0,False
H-01236,Arterial,J,Under $50k,1.0,41,0.0,True
H-01239,Arterial,F,Under $50k,1.0,70,0.0,True
H-01240,Arterial,F,Under $50k,1.0,83,0.0,True
H-01244,Arterial,F,Under $50k,1.0,215,0.0,True
H-01246,Arterial,F,Under $50k,1.0,95,0.0,True
H-01248,Arterial,G,$100-150k,1.0,83,0.0,True
H-01249,Arterial,G,$100-150k,1.0,97,0.0,True
H-01253,Arterial,G,$100-150k,1.0,127,0.0,True
H-01255,Arterial,A,$50-100k,1.0,73,0.0,True
H-01256,Arterial,A,$50-100k,1.0,69,0.0,True
H-01259,Arterial,A,$50-100k,1.0,106,0.0,True
H-01263,Arterial,F,$50-100k,1.0,67,0.0,True
H-01264,Arterial,F,$50-100k,1.0,77,0.0,True
H-01265,Collector,F,$50-100k,1.0,25,0.0,True
H-01271,Collector,F,Under $50k,0.3333333333333333,24,0.0,False
H-01274,Arterial,F,Under $50k,1.0,61,0.0,True
H-01277,Local street,F,Under $50k,0.3333333333333333,25,0.0,False
H-01279,Minor street,C,$150k+,1.0,48,0.0,True
H-01280,Minor street,C,$150k+,1.0,62,0.0,True
H-01281,Minor street,C,$150k+,1.0,92,0.0,True
H-01282,Local street,C,$150k+,1.0,79,0.0,True
H-01283,Local street,C,$150k+,1.0,50,0.0,True
H-01284,Minor street,C,$150k+,1.0,95,0.0,True
H-01285,Collector,F,$50-100k,0.14285714285714285,22,0.0,False
H-01287,Collector,F,Under $50k,0.0,0,,False
H-01288,Arterial,F,Under $50k,1.0,101,0.0,True
H-01305,Arterial,G,$150k+,1.0,226,0.0,True
H-01308,Arterial,G,$100-150k,1.0,322,0.0,True
H-01309,Local street,G,$100-150k,1.0,238,0.0,True
H-01310,Local street,G,$150k+,1.0,42,0.0,True
H-01322,Arterial,F,$50-100k,1.0,99,0.0,True
H-01323,Arterial,F,$50-100k,1.0,98,0.0,True
H-01327,Arterial,F,$50-100k,1.0,129,0.0,True
H-01328,Local street,J,$50-100k,1.0,104,0.0,True
H-01329,Local street,J,$50-100k,1.0,46,0.0,True
H-01330,Local street,J,$50-100k,1.0,64,0.0,True
H-01331,Arterial,J,$50-100k,1.0,76,0.0,True
H-01332,Local street,J,$50-100k,1.0,112,0.0,True
H-01356,Arterial,A,$50-100k,0.16666666666666666,1,0.0,False
H-01357,Arterial,A,$100-150k,1.0,60,0.0,True
H-01360,Local street,A,$50-100k,0.0,0,,False
H-01361,Local street,A,$50-100k,0.08333333333333333,9,0.0,False
H-01362,Arterial,A,$50-100k,0.0,0,,False
H-01363,Arterial,A,$100-150k,1.0,272,0.10294117647058823,True
H-01364,Arterial,A,$100-150k,1.0,246,0.11382113821138211,True
H-01367,Local street,A,$100-150k,0.0,0,,False
H-01368,Local street,A,$100-150k,0.0,0,,False
H-01369,Local street,A,$100-150k,0.0,0,,False
H-01370,Local street,A,$100-150k,0.0,0,,False
H-01371,Local street,A,$100-150k,0.0,0,,False
H-01372,Local street,A,$100-150k,0.0,0,,False
H-01374,Arterial,A,$50-100k,0.0,0,,False
H-01376,Local street,A,$100-150k,0.0,0,,False
H-01377,Local street,A,$100-150k,0.0,0,,False
H-01378,Local street,A,$100-150k,0.0,0,,False
H-01379,Local street,A,$100-150k,0.0,0,,False
H-01380,Local street,F,Under $50k,0.0,0,,False
H-01381,Minor street,F,Under $50k,0.0,0,,False
H-01382,Collector,F,Under $50k,0.0,0,,False
H-01383,Collector,F,Under $50k,0.0,0,,False
H-01384,Collector,F,Under $50k,0.0,0,,False
H-01385,Collector,F,Under $50k,0.0,0,,False
H-01386,Collector,F,Under $50k,0.0,0,,False
H-01387,Collector,F,Under $50k,0.0,0,,False
H-01388,Collector,F,Under $50k,0.0,0,,False
H-01389,Collector,F,Under $50k,0.0,0,,False
H-01391,Major arterial,J,$50-100k,1.0,63,0.0,True
H-01392,Major arterial,J,$50-100k,1.0,114,0.0,True
H-01405,Local street,A,$50-100k,0.0,0,,False
H-01406,Local street,A,$50-100k,0.3333333333333333,19,0.0,False
H-01407,Collector,A,$50-100k,0.0,0,,False
H-01408,Collector,A,$50-100k,0.0,0,,False
H-01409,Collector,A,$50-100k,0.0,0,,False
H-01416,Arterial,F,$50-100k,1.0,260,0.0,True
H-01417,Local street,G,,0.0,0,,False
H-01418,Local street,G,$100-150k,0.0,0,,False
H-01422,Local street,J,Under $50k,1.0,76,0.0,True
H-01425,Local street,J,Under $50k,1.0,54,0.0,True
H-01426,Local street,J,Under $50k,1.0,51,0.0,True
H-01429,Arterial,J,Under $50k,1.0,127,0.0,True
H-01430,Arterial,C,$50-100k,1.0,120,0.0,True
H-01432,Arterial,C,$50-100k,1.0,142,0.0,True
H-01433,Arterial,C,$50-100k,1.0,217,0.0,True
H-01434,Arterial,C,$50-100k,1.0,95,0.0,True
H-01438,Local street,C,$50-100k,0.5,47,0.0,True
H-01440,Local street,C,$50-100k,1.0,130,0.0,True
H-01441,Arterial,C,$50-100k,1.0,148,0.0,True
H-01443,Collector,F,$50-100k,0.07692307692307693,50,0.0,False
H-01446,Major arterial,G,$50-100k,1.0,68,0.0,True
H-01447,Major arterial,G,$50-100k,1.0,244,0.0,True
H-01449,Local street,F,$50-100k,0.1,8,0.0,False
H-01453,Major arterial,G,$50-100k,1.0,93,0.0,True
H-01454,Major arterial,G,$50-100k,1.0,26,0.0,True
H-01456,Major arterial,G,$50-100k,1.0,38,0.0,True
H-01460,Collector,G,$50-100k,1.0,153,0.0,True
H-01462,Local street,G,$100-150k,0.0,0,,False
H-01463,Local street,G,$100-150k,0.6666666666666666,52,0.0,True
H-01465,Local street,G,$100-150k,0.0,0,,False
H-01467,Major arterial,G,$100-150k,1.0,410,0.0,True
H-01470,Arterial,F,$50-100k,1.0,107,0.0,True
H-01471,Arterial,F,$50-100k,1.0,58,0.0,True
H-01476,Local street,F,$50-100k,0.3333333333333333,21,0.0,False
H-01477,Arterial,J,Under $50k,1.0,181,0.0,True
H-01478,Arterial,J,Under $50k,1.0,144,0.0,True
H-01480,Arterial,J,Under $50k,1.0,32,0.0,True
H-01481,Local street,J,Under $50k,1.0,100,0.0,True
H-01482,Arterial,J,Under $50k,1.0,209,0.0,True
H-01488,Local street,C,Under $50k,1.0,45,0.0,True
H-01489,Local street,C,Under $50k,1.0,68,0.0,True
H-01490,Local street,C,Under $50k,0.5,20,0.0,True
H-01491,Local street,C,$50-100k,1.0,75,0.0,True
H-01492,Local street,C,Under $50k,0.5,21,0.0,True
H-01493,Arterial,C,Under $50k,1.0,90,0.06666666666666667,True
H-01494,Local street,C,$150k+,1.0,45,0.0,True
H-01498,Arterial,F,Under $50k,1.0,69,0.0,True
H-01499,Arterial,F,Under $50k,1.0,92,0.0,True
H-01501,Arterial,F,$50-100k,1.0,114,0.0,True
H-01506,Arterial,F,Under $50k,1.0,102,0.0,True
H-01507,Arterial,F,Under $50k,1.0,54,0.0,True
H-01510,Local street,F,Under $50k,0.07692307692307693,22,0.0,False
H-01515,Arterial,F,$50-100k,1.0,52,0.0,True
H-01522,Collector,G,$50-100k,1.0,143,0.0,True
H-01528,Collector,F,Under $50k,0.0,0,,False
H-01530,Local street,F,Under $50k,0.0,0,,False
H-01537,Local street,F,,0.0625,17,0.0,False
H-01539,Arterial,F,Under $50k,1.0,74,0.0,True
H-01540,Arterial,F,Under $50k,1.0,53,0.0,True
H-01543,Arterial,F,$50-100k,1.0,92,0.0,True
H-01544,Arterial,F,$50-100k,1.0,93,0.0,True
H-01546,Arterial,F,$50-100k,1.0,196,0.0,True
H-01551,Arterial,A,$50-100k,1.0,101,0.0,True
H-01552,Arterial,A,$50-100k,1.0,68,0.0,True
H-01556,Local street,J,$50-100k,0.1,21,0.0,False
H-01557,Arterial,J,$50-100k,1.0,101,0.0,True
H-01558,Arterial,J,$50-100k,1.0,74,0.0,True
H-01562,Local street,J,$50-100k,0.14285714285714285,23,0.0,False
H-01566,Collector,F,$50-100k,1.0,109,0.0,True
H-01571,Major arterial,J,Under $50k,1.0,199,0.0,True
H-01573,Major arterial,J,Under $50k,1.0,195,0.0,True
H-01575,Major arterial,F,$150k+,1.0,186,0.0,True
H-01579,Major arterial,F,$150k+,1.0,203,0.0,True
H-01586,Major arterial,F,Under $50k,1.0,563,0.0,True
H-01588,Major arterial,F,Under $50k,1.0,269,0.0,True
H-01593,Arterial,F,Under $50k,1.0,114,0.05263157894736842,True
H-01594,Arterial,F,Under $50k,1.0,83,0.12048192771084337,True
H-01598,Arterial,F,Under $50k,1.0,260,0.06153846153846154,True
H-01599,Minor street,J,Under $50k,0.5,21,0.0,True
H-01600,Minor street,J,Under $50k,0.0,0,,False
H-01604,Local street,J,Under $50k,0.0,0,,False
H-01606,Major arterial,G,$50-100k,1.0,96,0.0,True
H-01608,Major arterial,G,$50-100k,1.0,58,0.0,True
H-01612,Local street,G,$50-100k,1.0,75,0.0,True
H-01614,Local street,G,$100-150k,1.0,152,0.0,True
H-01615,Collector,G,$100-150k,1.0,102,0.0,True
H-01616,Collector,G,$100-150k,1.0,102,0.0,True
H-01617,Local street,G,$100-150k,1.0,64,0.0,True
H-01618,Local street,G,$100-150k,1.0,46,0.0,True
H-01619,Collector,G,$100-150k,1.0,122,0.0,True
H-01632,Local street,J,$50-100k,0.1111111111111111,20,0.0,False
H-01636,Local street,J,$50-100k,0.1111111111111111,21,0.0,False
H-01645,Major arterial,G,$100-150k,1.0,68,0.0,True
H-01653,Major arterial,G,$100-150k,1.0,1192,0.0,True
H-01654,Arterial,F,Under $50k,1.0,278,0.0,True
H-01655,Local street,A,$50-100k,0.3333333333333333,16,0.0,False
H-01656,Local street,A,$50-100k,0.6666666666666666,15,0.0,True
H-01658,Arterial,A,$50-100k,1.0,71,0.0,True
H-01659,Arterial,A,$50-100k,1.0,302,0.0,True
H-01660,Local street,A,$50-100k,0.0,0,,False
H-01661,Local street,A,$50-100k,0.0,0,,False
H-01664,Local street,A,$50-100k,0.6666666666666666,14,0.0,True
H-01665,Arterial,A,$50-100k,1.0,129,0.0,True
H-01666,Arterial,A,$50-100k,1.0,81,0.0,True
H-01671,Local street,A,$50-100k,0.0,0,,False
H-01672,Local street,A,$50-100k,0.0,0,,False
H-01673,Local street,A,$50-100k,0.0,0,,False
H-01676,Arterial,F,$50-100k,1.0,54,0.0,True
H-01677,Arterial,F,$50-100k,1.0,65,0.0,True
H-01681,Minor street,F,$50-100k,0.13333333333333333,59,0.0,False
H-01682,Arterial,F,$50-100k,1.0,57,0.0,True
H-01686,Major arterial,G,$50-100k,1.0,26,0.0,True
H-01687,Major arterial,G,$50-100k,1.0,27,0.0,True
H-01691,Major arterial,G,$50-100k,1.0,28,0.0,True
H-01692,Major arterial,G,$50-100k,1.0,19,0.0,True
H-01695,Major arterial,G,Under $50k,1.0,27,0.0,True
H-01701,Major arterial,G,$50-100k,1.0,339,0.0,True
H-01705,Local street,G,$50-100k,1.0,36,0.0,True
H-01706,Local street,G,$50-100k,1.0,38,0.0,True
H-01708,Arterial,K,$50-100k,1.0,88,0.0,True
H-01709,Arterial,K,$50-100k,1.0,129,0.0,True
H-01713,Arterial,K,$50-100k,1.0,159,0.0,True
H-01715,Collector,K,$50-100k,0.6,72,0.0,True
H-01716,Arterial,K,$50-100k,1.0,166,0.0,True
H-01718,Arterial,J,Under $50k,1.0,114,0.0,True
H-01719,Arterial,K,$50-100k,1.0,158,0.0,True
H-01723,Arterial,G,,1.0,117,0.0,True
H-01728,Arterial,G,,1.0,124,0.0,True
H-01731,Minor street,J,$50-100k,0.2,9,0.0,False
H-01732,Minor street,J,$50-100k,0.6666666666666666,24,0.0,True
H-01738,Local street,G,Under $50k,1.0,146,0.0,True
H-01744,Major arterial,G,Under $50k,1.0,625,0.0,True
H-01746,Arterial,G,$100-150k,1.0,64,0.0,True
H-01747,Arterial,G,$100-150k,1.0,213,0.0,True
H-01749,Major arterial,F,Under $50k,1.0,359,0.0,True
H-01752,Collector,F,Under $50k,0.0,0,,False
H-01753,Local street,F,$50-100k,0.0,0,,False
H-01754,Collector,F,$50-100k,0.1111111111111111,21,0.0,False
H-01755,Local street,F,Under $50k,0.1,22,0.0,False
H-01756,Local street,F,$50-100k,0.0,0,,False
H-01758,Arterial,F,$50-100k,1.0,59,0.0,True
H-01759,Arterial,F,Under $50k,1.0,77,0.0,True
H-01761,Arterial,F,$100-150k,0.0,0,,False
H-01762,Arterial,F,$100-150k,0.0,0,,False
H-01767,Arterial,J,Under $50k,1.0,311,0.0,True
H-01768,Arterial,J,Under $50k,1.0,235,0.0,True
H-01774,Arterial,J,Under $50k,1.0,221,0.0,True
H-01777,Arterial,J,Under $50k,1.0,255,0.0,True
H-01779,Local street,J,Under $50k,1.0,158,0.0,True
H-01780,Arterial,J,Under $50k,1.0,199,0.0,True
H-01781,Arterial,J,Under $50k,1.0,401,0.0,True
H-01784,Local street,J,Under $50k,1.0,103,0.0,True
H-01785,Local street,J,Under $50k,1.0,143,0.0,True
H-01786,Local street,J,Under $50k,1.0,96,0.0,True
H-01788,Arterial,J,Under $50k,1.0,226,0.0,True
H-01793,Collector,F,$50-100k,0.0,0,,False
H-01794,Collector,F,$50-100k,0.25,15,0.0,False
H-01801,Arterial,C,Under $50k,1.0,36,0.25,True
H-01802,Arterial,C,Under $50k,1.0,47,0.23404255319148937,True
H-01805,Local street,C,Under $50k,1.0,80,0.0375,True
H-01808,Collector,F,$50-100k,0.0,0,,False
H-01809,Collector,F,$50-100k,0.6666666666666666,43,0.0,True
H-01810,Collector,F,$50-100k,1.0,45,0.0,True
H-01813,Arterial,A,Under $50k,1.0,104,0.0,True
H-01814,Arterial,A,Under $50k,1.0,112,0.0,True
H-01816,Arterial,A,Under $50k,1.0,105,0.0,True
H-01817,Arterial,F,$50-100k,1.0,52,0.0,True
H-01823,Arterial,F,$50-100k,1.0,85,0.0,True
H-01824,Arterial,F,$50-100k,1.0,67,0.0,True
H-01827,Local street,J,Under $50k,0.14285714285714285,23,0.0,False
H-01828,Local street,J,Under $50k,0.0,0,,False
H-01830,Arterial,J,Under $50k,1.0,158,0.0,True
H-01831,Arterial,J,Under $50k,1.0,73,0.0,True
H-01835,Collector,F,Under $50k,0.0,0,,False
H-01838,Arterial,J,Under $50k,1.0,95,0.0,True
H-01839,Arterial,J,Under $50k,1.0,120,0.008333333333333333,True
H-01841,Minor street,J,Under $50k,0.16666666666666666,20,0.0,False
H-01842,Arterial,J,Under $50k,1.0,60,0.0,True
H-01844,Arterial,J,Under $50k,1.0,215,0.018604651162790697,True
H-01845,Arterial,J,Under $50k,1.0,77,0.0,True
H-01846,Local street,F,Under $50k,0.0,0,,False
H-01847,Collector,F,Under $50k,0.0,0,,False
H-01848,Collector,F,Under $50k,0.0,0,,False
H-01849,Local street,F,Under $50k,0.0,0,,False
H-01850,Local street,F,Under $50k,0.0,0,,False
H-01851,Collector,F,Under $50k,0.0,0,,False
H-01852,Local street,G,$150k+,0.0,0,,False
H-01853,Local street,G,$50-100k,0.0,0,,False
H-01857,Arterial,G,Under $50k,1.0,38,0.0,True
H-01858,Arterial,G,Under $50k,1.0,72,0.0,True
H-01866,Local street,G,$100-150k,0.0,0,,False
H-01867,Local street,G,$100-150k,0.0,0,,False
H-01868,Local street,G,$100-150k,0.0,0,,False
H-01869,Local street,G,$100-150k,0.0,0,,False
H-01871,Arterial,K,$50-100k,1.0,48,0.0,True
H-01872,Arterial,K,$50-100k,1.0,130,0.0,True
H-01873,Local street,K,$50-100k,0.16666666666666666,9,0.0,False
H-01874,Arterial,K,$50-100k,1.0,208,0.0,True
H-01877,Collector,F,$50-100k,0.25,29,0.0,False
H-01881,Arterial,J,Under $50k,1.0,58,0.0,True
H-01883,Minor street,G,$50-100k,1.0,101,0.0,True
H-01885,Arterial,G,$50-100k,1.0,203,0.0,True
H-01887,Arterial,G,$50-100k,1.0,310,0.0,True
H-01889,Collector,G,$150k+,1.0,75,0.0,True
H-01891,Arterial,G,$50-100k,1.0,141,0.0,True
H-01892,Collector,G,$50-100k,1.0,119,0.0,True
H-01896,Local street,K,$50-100k,0.0,0,,False
H-01897,Local street,K,$50-100k,0.0,0,,False
H-01899,Local street,K,$50-100k,0.0,0,,False
H-01900,Local street,K,$50-100k,0.0,0,,False
H-01901,Local street,K,$50-100k,0.25,17,0.0,False
H-01903,Local street,K,$50-100k,0.0,0,,False
H-01904,Local street,K,$50-100k,0.0,0,,False
H-01905,Local street,K,$50-100k,0.0,0,,False
H-01908,Local street,K,$50-100k,0.0,0,,False
H-01911,Local street,K,$50-100k,0.0,0,,False
H-01913,Local street,K,$50-100k,0.0,0,,False
H-01916,Arterial,J,Under $50k,1.0,85,0.0,True
H-01917,Arterial,J,Under $50k,1.0,73,0.0,True
H-01925,Local street,G,$50-100k,1.0,84,0.0,True
H-01928,Major arterial,F,$50-100k,1.0,72,0.0,True
H-01929,Major arterial,F,$50-100k,1.0,81,0.0,True
H-01937,Collector,F,$50-100k,1.0,213,0.0,True
H-01938,Collector,F,$50-100k,1.0,85,0.0,True
H-01939,Major arterial,G,$150k+,1.0,93,0.0,True
H-01941,Major arterial,G,$100-150k,1.0,94,0.0,True
H-01944,Local street,J,Under $50k,0.0,0,,False
H-01945,Local street,J,Under $50k,0.0,0,,False
H-01946,Local street,J,Under $50k,0.25,19,0.0,False
H-01947,Local street,J,Under $50k,0.0,0,,False
H-01948,Local street,J,Under $50k,0.16666666666666666,22,0.0,False
H-01949,Local street,J,Under $50k,0.25,38,0.0,False
H-01950,Local street,J,$50-100k,0.0,0,,False
H-01952,Arterial,J,Under $50k,1.0,56,0.0,True
H-01956,Local street,G,$100-150k,0.0,0,,False
H-01957,Local street,G,$100-150k,0.0,0,,False
H-01958,Local street,G,$100-150k,0.0,0,,False
H-01959,Local street,G,$100-150k,0.0,0,,False
H-01960,Local street,G,$100-150k,0.0,0,,False
H-01961,Local street,G,$100-150k,0.0,0,,False
H-01962,Local street,G,$100-150k,0.0,0,,False
H-01963,Local street,G,$100-150k,0.0,0,,False
H-01964,Local street,G,$150k+,0.0,0,,False
H-01965,Collector,G,$100-150k,0.0,0,,False
H-01967,Collector,G,$100-150k,0.125,45,0.0,False
H-01968,Local street,G,$150k+,0.0,0,,False
H-01969,Collector,G,$100-150k,0.0,0,,False
H-01975,Collector,G,$150k+,0.0,0,,False
H-01980,Local street,G,$150k+,0.0,0,,False
H-01981,Collector,G,$150k+,0.0,0,,False
H-01982,Local street,G,$150k+,0.0,0,,False
H-01984,Local street,F,$50-100k,0.0,0,,False
H-01985,Local street,F,$50-100k,0.0,0,,False
H-01986,Local street,F,$50-100k,0.0,0,,False
H-01987,Local street,F,$50-100k,0.0,0,,False
H-01988,Local street,F,$50-100k,0.0,0,,False
H-01989,Local street,F,$50-100k,0.0,0,,False
H-01990,Local street,F,$50-100k,0.0,0,,False
H-01991,Local street,F,$50-100k,0.0,0,,False
H-01999,Local street,G,$50-100k,1.0,290,0.0,True
H-02000,Arterial,G,$100-150k,1.0,101,0.0,True
H-02001,Arterial,J,$50-100k,1.0,172,0.10465116279069768,True
H-02002,Arterial,J,$50-100k,1.0,150,0.12,True
H-02003,Minor street,J,$50-100k,0.23076923076923078,91,0.4065934065934066,False
H-02004,Arterial,J,$50-100k,1.0,228,0.10964912280701754,True
H-02006,Arterial,A,Under $50k,1.0,861,0.5052264808362369,True
H-02007,Arterial,A,Under $50k,1.0,318,0.27672955974842767,True
H-02015,Arterial,F,$50-100k,1.0,113,0.0,True
H-02016,Arterial,F,$50-100k,1.0,120,0.0,True
H-02020,Arterial,C,$150k+,1.0,74,0.0,True
H-02021,Arterial,C,$150k+,1.0,108,0.0,True
H-02022,Arterial,C,$150k+,1.0,35,0.0,True
H-02023,Local street,C,$150k+,1.0,62,0.0,True
H-02025,Arterial,C,$150k+,1.0,143,0.0,True
H-02027,Arterial,G,Under $50k,1.0,50,0.0,True
H-02028,Arterial,G,Under $50k,1.0,54,0.0,True
H-02030,Arterial,G,Under $50k,1.0,70,0.0,True
H-02031,Local street,G,$100-150k,0.0,0,,False
H-02032,Local street,G,$100-150k,0.0,0,,False
H-02033,Local street,G,$100-150k,0.0,0,,False
H-02034,Local street,G,$150k+,0.0,0,,False
H-02036,Local street,G,$100-150k,0.5,22,0.0,True
H-02037,Local street,G,$100-150k,0.0,0,,False
H-02038,Local street,G,$100-150k,0.0,0,,False
H-02040,Arterial,G,$100-150k,1.0,75,0.0,True
H-02041,Arterial,G,$100-150k,1.0,75,0.0,True
H-02045,Arterial,G,$100-150k,1.0,75,0.0,True
H-02047,Arterial,G,$100-150k,1.0,89,0.0,True
H-02048,Arterial,K,$50-100k,1.0,51,0.0,True
H-02049,Arterial,K,$50-100k,1.0,123,0.0,True
H-02051,Arterial,K,$50-100k,1.0,32,0.0,True
H-02053,Arterial,A,$50-100k,1.0,176,0.11363636363636363,True
H-02055,Arterial,A,$50-100k,1.0,215,0.10697674418604651,True
H-02056,Local street,A,$50-100k,1.0,97,0.030927835051546393,True
H-02057,Arterial,A,$50-100k,1.0,240,0.075,True
H-02058,Collector,A,$50-100k,1.0,124,0.024193548387096774,True
H-02059,Local street,A,$50-100k,1.0,207,0.043478260869565216,True
H-02062,Collector,G,$50-100k,1.0,229,0.0,True
H-02063,Collector,G,$50-100k,1.0,533,0.0,True
H-02064,Collector,G,$50-100k,1.0,579,0.0,True
H-02066,Major arterial,G,$50-100k,1.0,431,0.0,True
H-02072,Arterial,C,$150k+,1.0,60,0.0,True
H-02078,Arterial,F,Under $50k,1.0,57,0.0,True
H-02084,Local street,G,$100-150k,1.0,92,0.0,True
H-02085,Arterial,G,$100-150k,1.0,156,0.0,True
H-02086,Arterial,G,$100-150k,1.0,227,0.0,True
H-02087,Local street,G,$100-150k,1.0,109,0.0,True
H-02088,Collector,G,$100-150k,1.0,117,0.0,True
